Dell Latitude Gaming Laptop 🎮 HD LED Intel Core i5 16GB RAM 256GB SSD HDMI,$438.99,US,"1,121",https://www.ebay.com/itm/Dell-Latitude-Gaming-Laptop-HD-LED-Intel-Core-i5-16GB-RAM-256GB-SSD-HDMI/333544160545?hash=item4da8c7fd21:g:rugAAOSw-B9eaaVu
HP ENVY X360 2-in-1 Laptop/15M-BQ121DX/AMD RYZEN 5 2500U/256GB SSD/8GB RAM/Touch,$50.00,US,,https://www.ebay.com/itm/HP-ENVY-X360-2-in-1-Laptop-15M-BQ121DX-AMD-RYZEN-5-2500U-256GB-SSD-8GB-RAM-Touch/143870260089?hash=item217f55f379:g:5jkAAOSwbLxfyDRM
"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memor...",$745.00,US,,https://www.ebay.com/itm/HP-Pavilion-x360-2-in-1-14-Touch-Screen-Laptop-Intel-Core-i5-8GB-Memor/224261633873?epid=6039045439&hash=item343708f751:g:g60AAOSwJHlfx9hG
"HP Elitebook 2570p, 12.5, Intel Core i5, 4GB Ram, 500 GB HDD",$220.00,C,,https://www.ebay.com/itm/HP-Elitebook-2570p-12-5-Intel-Core-i5-4GB-Ram-500-GB-HDD/114554060827?hash=item1aabf4401b:g:4owAAOSwnNVfx8Rg
"2020 NUOVO PC PRO Notebook Laptop 14,1"" Intel 8GB RAM 256GB SSD - Windows 10",349.99,EUR,2,https://www.ebay.com/itm/2020-NUOVO-PC-PRO-Notebook-Laptop-14-1-Intel-8GB-RAM-256GB-SSD-Windows-10/154220929012?_trkparms=ispr%3D1&hash=item23e8489ff4:g:mSEAAOSwi9VfxWoV&amdata=enc%3AAQAFAAACcBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkxGz2ccqatkEnoeekHqhLkQcM0jDNkAF6ql4oWoe8vmwtuZf8J%252FFhaWfOVbPxS%252FlnW0BkNra0ZCKI%252B4qTcz6SiXuaI3PI%252BkimYqyjN4%252Bzp8hUNHZxf%252FSIr2uHNFe42ipdAdygswxBCOLYNkvJuP1IszPf3Av605naeM61lhy8xFZAKP1XeN%252FEjHNdiotTBlAxtXuN9kAJ%252BXng8gHI%252BPq%252BEsjHBfhs75AZ4beVkTe4nDeAEz3RNnt4F1sCu0SPX3KpVZ7gm3hOnRWenEVSvbeT1Jaovcm8D4iMRjuoPIv89zjuaMJ3%252BIxaqPbacx73RXqqhVwWUj8mOzOMTA8RMPXcOI4EVEdPaEDwy8oaTFCHFzHcaMaqA750VzNNKNKaRmbifaMvZj7YmTQ6s%252FVMNiQ3y7OhruZvPIxHC3OATiGPTNbq2UUtP2WU7c17vMXWovPIj%252BTyE5%252FYOQCyKAUu%252B5aFb83KtrCnAj6I%252FMlhWIMSloW6O0NUUNcdcsHkAGZoMoqPrsZyl5UTleMtcUiJjOBYtQyP6St%252BcbakEVFWfeL1%252FNFckGyMxp1CmrRgIgSYD8xjlabGO%252FQxLs%252BwvPf9NmeOra8HwNmZmLZV%252B8QXrksEcel6XKWDeTJAE2KMfrpvk85hffqh1g6KCFJn8zzWBj1RZx3o5HBDhC4%252BrTQAxbMEIdIG%252FgvxHI6rGm8yWPe0WQIbiLH29rf1%252BBaDvPAdxa6s%252BEiIYq0bAgksHSy0W8UgwFIgyxmrwubd1GG%252F0z3Z0hR30%252FO5vZI%252BPV6fgAbf5jCNzQ%253D%253D%7Ccksum%3A15422092901232b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
NEW HP 15.6 HD TOUCHSCREEN Intel i3-1005G1 3.4GHz 256GB SSD 8GB RAM Win10 Silver,$519.99,US,141,https://www.ebay.com/itm/NEW-HP-15-6-HD-TOUCHSCREEN-Intel-i3-1005G1-3-4GHz-256GB-SSD-8GB-RAM-Win10-Silver/193424908093?_trkparms=ispr%3D1&hash=item2d0905df3d:g:-lMAAOSwtK1e0Vf2&amdata=enc%3AAQAFAAACYBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkfKe2vUidqHRg3XM2X2xOVGUAG6ZiXui33gvThQRPi130TF5zcXxenkRysNLzPAgVdiZ%252BDhPaQgPJF2ho6DnuX81Z%252Fc7AIgzti3bAf4F%252B4Nniqyx7pPzYXSUa%252BsCvpzuxuqIoejj%252BUbWb6LWt9l9cTm6WQp%252BbEwWXah4WdppaN43ispb%252BuZx9I2Q3kBisAj1rHQ%252FZCCCtYMfD1QSFXxmFLMD7ntr4nPsaVr923mrNrDJBnac8sjaAzU6Pek3ofvlqeoVMtF2unwx1E8pMLiy7oUxf5z2R1F%252FPEUFS8qQleAQpG51IVtL9AYz3kxxewMhUiV6GexZn4m33VtlzF3zb%252F4%252BQdlZkE%252FuCszpaMiyqD0J4eAsl2fswkVh9iViiwJJv0BWo49JeLMyXuzwggzZfefq6xxMB7uRN9%252FBM8zOHvDjeZMpBRSEh5R5soco7CnWMICi%252Ba8R%252FWyjWLoaVmyt%252BpaCtyM6f%252FWEwo%252B4Q5ik8B%252B0wLyp9odp1mTbhX0qElsojEuQQzQKhKfVzhAyS3eAUrBBrcrxCl9fSt2Om6GD0ybtViQG93rQOpixEuZqxm6EJ4ZIwv42rLl40YalsIAB9ickTAECQ%252FDT3OP3ZhGEo1Ryi9H%252FHsLLMi%252B4tL9ppBOZrcmV0SO02H1So8%252BdRaMQVl51WseiULG5aBdG474PrVFZ8FqSw1l8PgLlK4JieiDECNnjf7VBpSaWlhcnBnYRu7dQ4wHCifGmCuRqEvnuuZqa%252Br96iQv06F9IlF47stJXF%7Ccksum%3A19342490809332b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
"NEW Dell Inspiron 15.6"" HD Touch i7-1065G7 12GB RAM 512GB SSD Webcam HDMI Win 10",$769.99,US,15,https://www.ebay.com/itm/NEW-Dell-Inspiron-15-6-HD-Touch-i7-1065G7-12GB-RAM-512GB-SSD-Webcam-HDMI-Win-10/353260450764?epid=20041744206&_trkparms=ispr%3D1&hash=item523ff6b3cc:g:tYYAAOSwhnZfoDjj&amdata=enc%3AAQAFAAACYBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkWpEuxXwAiCNKyBQsQ5%252Fe66CLTdEfyBqB7lqDsw%252FijJoh5PN3IyzcPk85FWQ%252F6UNCh5twt%252FjbzD5y926vCD6faAq95f7qBnQNV1sQ%252Bb1XXh47%252Bj4SFxxOM84aSI9FCVXmr1laGDMpkF95o8h3nMoMcUz5Ztx78ldPJPByfmc8FuqjC5Exw2Ziwc6cXpkTcpDWxdcaKu6X%252B%252FBBLnmkmgLsV0O95ltpXb1yAdiqeZM1X508jCNJkW8r5rHJLaV%252B8IKSoWjUqBlr4dSh6TPIYUHTv3v%252Bl92GWNobgUNhsAtv3YMhvF0u2dWqxEt1yp8uJwVMvsqv5OTeWZMMzcwRi%252B5HUCOXY5EjIcIecT%252BRrPR6lB77s2mwukFhOjMxPsoaUDYyarRowndq7JlXWR9GRE0g9zuFkwDGnn6lWNoAGB9XcfpTl7GBf9E3MMuiev8lLU7iXrKknK%252BQlSy6z%252FMbY7hWVrNYWLHmfXBdD%252Fiu6bFYdUrISbJQ7E66ZYJvIP5CpnZQeDPU8jhjHD8rZ%252FLdPD3sOorJpvCiikM5FUrrrseTLwtCgfQFT8jRdbH2VQOoFFWVvvoFp3FEb5BbEZXmctBkqQwJ6MsZyqMQdT3vGoY671LU9rsrDKxeX415qKYbZIEKmN%252BgEODofdjGRHIM3Wpwrh7S%252F0dD%252FaXs7vhT6PPFzTSwbS74ZmPgjFZSixRaUvpuCOPwWZ8P%252B56FUmLNV2p2AgUfBpi%252BwpdWUMtFaiMnS38ximmHxHGEWqyYVxBam5wQ%7Ccksum%3A35326045076432b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
Lenovo ThinkPad T460 Intel i7-6600U 2.60Ghz 8GB RAM 250GB SSD Win 10,$399.88,US,10,https://www.ebay.com/itm/Lenovo-ThinkPad-T460-Intel-i7-6600U-2-60Ghz-8GB-RAM-250GB-SSD-Win-10/274554442379?_trkparms=ispr%3D1&hash=item3fecb8528b:g:gmsAAOSwcddfm-1~&amdata=enc%3AAQAFAAACYBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkY3FSd4Ad8xn3oRtkVexxrPOTidML60jbiplOImsSiFtxHsmhDOE0dPLMbIZepVmELNUYIk655rkKFcaAfPYBOxG5nY0m0KVhCoPM2Cudb0iOHP5OqTFXdgPnU%252Bm%252Bitxgn1P1avxN5T4IOei5z81Y67iAoA47%252FMNcQNXrnsVwmyulIUqpN1H6zV4vp0LQ5A4%252F6zoqIGskteJazu6cJu8TFYgwgxrIfZOdYyEtrJn5rKUjV87cZ4KsvYbwRpcRozSseyYbCPoDilI914iDfke1wOeaDNCZauN867iu%252FnHzdxNsRAbOWO1tkvHK5C2AppXVKVeQZu9fJpTtfCiCymk5kcZTuxyWsRwr%252BLsMGB6Ig7Qy3dG3QbpLzGdLnN5Luk7kyCXGkE5UWQ4EPhrSxxpvK%252BsBXYyOXwMOBUbM7HwF5nhz3H1BIx71SNij9fFqB0i7hc0%252FsT%252BA03V1yK25OXu5jm65RkfKEpqnPbXi03bfivjt02P%252BBZqfoAYzYgQiFP3%252Fwik95itO9Kl5wZTnpIzX9kSyOZwEOUDzouPHe3TDM3WFIj%252Ftq0r5q9NcTjVnHdc8Uh%252FxW%252BRMNDzUxXlGrbBmH6FTltBYkkLJLxo51JNSg141OTZvvm3gqivdXqLhTbb1V9F1hUQKgvMQLvfIfEeglAYP9v7s0klZz%252ByjoQsymeBuav7Gqv4nka9oRzkVs34cfIQx2LRMifak4p50wm3%252BovYRW3vulOwVjh2hiDMStRtQDuN0NJZJeMC3mGHxGHkE%7Ccksum%3A27455444237932b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
"Lenovo G710 17.3"" HD+ i5 4210M, Neu SSD 500GB, 8GB Ram, Geforce GT 820M 1GB,...",290.00,EUR,,https://www.ebay.com/itm/Lenovo-G710-17-3-HD-i5-4210M-Neu-SSD-500GB-8GB-Ram-Geforce-GT-820M-1GB/284101893213?hash=item4225cadc5d:g:HNgAAOSwSG5fyDVU
Lenovo Thinkpad T430 Laptop Core i5-3320M SSD HDD Windows 7 10 ⚙️UPGRADEABLE!🔝,219.99,EUR,15,https://www.ebay.com/itm/Lenovo-Thinkpad-T430-Laptop-Core-i5-3320M-SSD-HDD-Windows-7-10-UPGRADEABLE/254734465196?hash=item3b4f5b78ac:g:7~8AAOSw~ZlfdL8Q
Lenovo ThinkPad T450 i5-5300U 2.9 Ghz Turbo 4 Gb SSD W10,132.00,EUR,,https://www.ebay.com/itm/Lenovo-ThinkPad-T450-i5-5300U-2-9-Ghz-Turbo-4-Gb-SSD-W10/184563425745?hash=item2af8d661d1:g:UroAAOSwH71fyBAO
"HP 14"" Laptop Intel Core i3-1005G1 4GB RAM 128GB SSD HD, Silver, 14-DQ1037WM NEW",$395.00,US,,https://www.ebay.com/itm/HP-14-Laptop-Intel-Core-i3-1005G1-4GB-RAM-128GB-SSD-HD-Silver-14-DQ1037WM-NEW/224261940198?epid=15035192096&hash=item34370da3e6:g:s-sAAOSweNBfyBML
"HP EliteBook 2760p 12.1"" i3-2350M 2.30GHz 4GB Ram 320GB HDD Win 10 Pro & Charger",$129.99,US,25,https://www.ebay.com/itm/HP-EliteBook-2760p-12-1-i3-2350M-2-30GHz-4GB-Ram-320GB-HDD-Win-10-Pro-Charger/284081352514?hash=item4224916f42:g:EEoAAOSwTwZfsMz9
"HP Spectre x360 15-eb0043dx 15.6 inch (512GB, Intel Core i7 10th Gen., 1.80GHz,…",$966.00,US,,https://www.ebay.com/itm/HP-Spectre-x360-15-eb0043dx-15-6-inch-512GB-Intel-Core-i7-10th-Gen-1-80GHz/193776958143?epid=14039039446&hash=item2d1e01babf:g:O40AAOSw~HpfyAnq
"Dell E5420 14"" Laptop 2.4GHz Core i5 2nd Gen 4GB RAM (Grade B)",$90.00,US,,https://www.ebay.com/itm/Dell-E5420-14-Laptop-2-4GHz-Core-i5-2nd-Gen-4GB-RAM-Grade-B/383838945609?hash=item595e958149:g:ydQAAOSwCxtfx6vO
HP OMEN 15.6 Gaming Laptop Ryzen 7 8GB RAM NVIDIA GeForce GTX 16 512gb SSD FHD,"$1,099.00",US,,https://www.ebay.com/itm/HP-OMEN-15-6-Gaming-Laptop-Ryzen-7-8GB-RAM-NVIDIA-GeForce-GTX-16-512gb-SSD-FHD/224261643753?hash=item3437091de9:g:ZBQAAOSw0LlfaKcL
"PANASONIC TOUGHBOOK CF-29 CF29 MARK 4 13.3"" DVD 80GB 1.5GB NO OS",149.95,GBP,,https://www.ebay.com/itm/PANASONIC-TOUGHBOOK-CF-29-CF29-MARK-4-13-3-DVD-80GB-1-5GB-NO-OS/203201809992?hash=item2f4fc58e48:g:lUUAAOSw-Rlfw4XY
"NEW HP 15.6"" HD Laptop Intel Quad Core 500GB HDD 4GB RAM 2.4GHz Webcam Win10 Red",$389.99,US,39,https://www.ebay.com/itm/NEW-HP-15-6-HD-Laptop-Intel-Quad-Core-500GB-HDD-4GB-RAM-2-4GHz-Webcam-Win10-Red/193308663292?epid=27038881814&hash=item2d02181dfc:g:bI4AAOSwKx9ezq1G
Lenovo Ideapad 110-15IBR,$150.00,C,,https://www.ebay.com/itm/Lenovo-Ideapad-110-15IBR/174543272895?hash=item28a396fbbf:g:sWQAAOSwmx9fyCnL
NOTEBOOK PC HP PROBOOK  4530s intel i5 SSD 256GB RAM 4GB WIN 10,339.00,EUR,,https://www.ebay.com/itm/NOTEBOOK-PC-HP-PROBOOK-4530s-intel-i5-SSD-256GB-RAM-4GB-WIN-10/324402183589?hash=item4b87e07da5:g:458AAOSwcddfyAaX
"HP ""12"" Inch 2 In 1 Chromebook",360.00,GBP,,https://www.ebay.com/itm/HP-12-Inch-2-In-1-Chromebook/353303007018?hash=item5242800f2a:g:h0oAAOSwuIFfyAZJ
"Dell E6530 15.6"" Laptop 2.6GHz Core i5 3rd Gen 4GB RAM (Grade B)",$144.00,US,,https://www.ebay.com/itm/Dell-E6530-15-6-Laptop-2-6GHz-Core-i5-3rd-Gen-4GB-RAM-Grade-B/373375576311?epid=1904109404&hash=item56eeeb28f7:g:7x0AAOSwiLVfx6vN
"HP Pavillion dv6, 15.6, Intel Core i5, 4GB Ram, 500 GB HDD",$320.00,C,,https://www.ebay.com/itm/HP-Pavillion-dv6-15-6-Intel-Core-i5-4GB-Ram-500-GB-HDD/114554247072?hash=item1aabf717a0:g:4OsAAOSwK8Nfx-Ew
"Dell Precision 5530 Intel Core i5-8300H @2.30GHz 32GB 512GB 15.6"" Laptop **NO OS",$799.99,US,,https://www.ebay.com/itm/Dell-Precision-5530-Intel-Core-i5-8300H-2-30GHz-32GB-512GB-15-6-Laptop-NO-OS/224261980466?epid=28027853520&hash=item34370e4132:g:wAAAAOSwzDxfyB2l
"NEW ASUS VivoBook Flip 14"" FHD Touch i3-8145U 4GB RAM 128GB SSD Backlit Keyboard",$449.99,US,12,https://www.ebay.com/itm/NEW-ASUS-VivoBook-Flip-14-FHD-Touch-i3-8145U-4GB-RAM-128GB-SSD-Backlit-Keyboard/283990225112?hash=item421f22f0d8:g:4~0AAOSwVV1fRXb4
